Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-08 02:13:32";1386508412664;342.73401007705445;18.513076731787574;23.259436748363527;328450;4.0;889.0;20.0;5.0;62.0
