Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 07:22:10";1386267730988;1060.6189422770428;32.56714513550494;50.83924153844447;360572;4.0;2577.0;48.0;9.0;100.0
