Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 05:16:05";1386260165931;1892.7653209783132;43.50592282641885;21.806280910703215;208059;4.0;3059.0;15.0;5.0;54.0
