Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-08 01:50:33";1386507033287;227.86488203261047;15.095194004470777;11.872290034614684;164670;3.0;1324.0;9.0;5.0;40.0
