Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 10:12:06";1386277926742;2227.3869537760843;47.19520053751318;109.1646451811636;493449;5.0;2374.0;105.0;72.0;147.0
