Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 09:19:28";1386274768441;2266.6933497366845;47.60980308441408;91.57418917962868;494715;6.0;1991.0;87.0;58.0;129.0
