Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-08 02:13:32";1386508412664;238.08469702602966;15.429993422747453;17.68079025343334;123859;3.0;658.0;14.0;4.0;48.0
