Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-08 01:24:58";1386505498364;2963.3662851362324;54.436810019840735;115.38323782234957;1396;53.0;949.0;105.0;79.0;217.0
