Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-08 01:50:33";1386507033287;162.98077200164062;12.766392286062677;8.370671971156835;80435;3.0;1333.0;6.0;4.0;33.0
