Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 07:22:10";1386267730988;601.2615549242271;24.520635287941197;39.15857567716774;112306;3.0;1720.0;37.0;10.0;76.0
