Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 09:19:28";1386274768441;3225.932550712513;56.79729351573465;88.16970138383103;1373;14.0;912.0;80.0;51.0;180.0
