Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 06:40:12";1386265212487;755.4912172319002;27.486200487370027;26.263737516747277;105241;3.0;2654.0;27.0;6.0;55.0
