Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 10:12:06";1386277926742;2279.8579614652685;47.74785818720321;103.21241305510968;1869;50.0;962.0;98.0;71.0;151.0
