Time;Timestamp;Variance;StdDev;Mean;Count;Min;Max;Median;Percentile 2.5;Percentile 97.5
"2013-12-05 09:19:28";1386274768441;2675.8851299223656;51.728958330149716;91.65064509031265;499930;5.0;5914.0;87.0;57.0;129.0
